Number,Name,Gender,Birth,Breed,ZipCode,IssuedDate,ExpiredDate
279917,NUNZIO,M,2015,Pug,11234,6/19/2018,5/16/2019
207262,GIZMO,M,2013,Unknown,11421,3/15/2015,3/15/2018
107420,LUCY,F,2007,Unknown,10025,2/4/2016,3/17/2021
21155,PEARL,F,2009,Pomeranian,10019,8/26/2015,10/6/2017
105369,PENNY,F,2010,Cavalier King Charles Spaniel,10028,1/2/2016,1/11/2018
242776,COSIMO,M,2017,French Bulldog,10011,10/16/2017,10/16/2018
52672,SAMMIE,F,2010,Brussels Griffon,10021,5/1/2016,6/17/2017
189566,PRINCESS,F,2011,Chihuahua,10019,9/22/2017,8/25/2018
21561,DAISY,F,2015,Beagle,10467,8/31/2015,8/31/2016
75006,LOUIE,M,2010,Havanese,10463,8/11/2016,9/26/2018
168184,WILLOUGHBY,M,2007,Unknown,11693,6/22/2017,4/29/2018
170412,PETEY,M,2015,Dogo Argentino,11434,7/3/2017,7/18/2018
202025,APOLLO,M,2016,Miniature Pinscher,10461,12/2/2017,10/22/2020
45364,INU,M,2011,Shiba Inu,11234,3/27/2016,3/27/2017
113063,PEPPER,M,2010,Boston Terrier,11215,4/12/2016,5/24/2017
62709,RONALDO,M,2015,American Pit Bull Mix / Pit Bull Mix,10454,6/16/2016,6/16/2017
78757,BOWIE,M,2016,Plott,11222,9/1/2016,9/1/2017
2502,FRIDAY,M,2011,Labrador Retriever Crossbreed,11238,1/20/2015,2/17/2016
107663,SHERLOCK,M,2013,English Springer Spaniel,11217,2/9/2016,2/21/2017
74168,JIMMY,M,2012,German Shepherd Dog,10472,8/8/2016,8/11/2017
51443,COAL,M,2012,"Poodle, Standard",11203,4/25/2016,6/18/2017
135088,BUBBLES,F,2015,German Shepherd Crossbreed,11206,12/4/2016,12/4/2017
256755,FIONA,F,2012,Unknown,11238,2/10/2018,5/11/2019
5666,NAME NOT PROVIDED,M,2014,German Shepherd Dog,11218,3/5/2015,3/5/2016
73603,BARON,M,2015,Boxer,10308,8/6/2016,8/8/2019
204,FINLEY,M,2013,"Poodle, Standard",11215,9/29/2014,9/29/2017
38688,KAYA,F,2015,Siberian Husky,11364,2/19/2016,2/19/2017
42339,RASCAL,M,2013,Dachshund Smooth Coat,10036,3/10/2016,4/17/2017
100733,WILLIS,M,2011,Unknown,10012,1/27/2015,4/30/2020
60600,IVY,F,2012,Yorkshire Terrier,10021,6/9/2016,6/12/2017
271335,ROSIE,F,2010,Chihuahua,11109,4/30/2018,4/30/2019
195248,HERSHEY,M,2006,Shih Tzu,10310,10/23/2017,11/29/2018
237068,ROCKY,M,2014,Cocker Spaniel,11103,8/22/2017,6/21/2018
203876,LUCY,F,2008,Shih Tzu,10312,12/12/2017,2/5/2019
128370,COSMO,M,2005,Yorkshire Terrier,10026,9/20/2016,10/31/2017
163442,TAMY,F,2013,Chihuahua,11372,5/31/2017,5/6/2018
273099,CHARLOTTE,F,2006,Pug,10024,5/10/2018,7/2/2019
301439,MOLLY,F,2012,Unknown,10312,11/5/2018,10/26/2019
133057,WINKLE,M,2014,Dachshund,10028,11/10/2016,11/10/2017
100074,TED,M,2011,American Pit Bull Mix / Pit Bull Mix,11206,9/24/2014,9/24/2017
176374,NINO,M,2008,Unknown,11101,7/30/2017,9/17/2018
146109,HENNY,F,2008,Unknown,10012,2/28/2017,3/29/2018
127777,COOPER,M,2015,Boxer,10314,9/15/2016,8/26/2017
299270,MOLLY,F,2006,Puggle,11377,10/21/2018,11/25/2019
168548,KING,M,2013,Yorkshire Terrier,10029,6/25/2017,6/25/2019
203623,NIEVES,F,2017,Morkie,10029,12/12/2017,12/12/2018
304054,DILLON,F,2011,Unknown,10024,11/24/2018,11/7/2019
155748,COOKIE,F,2014,Pomeranian,10312,4/22/2017,5/14/2018
67196,BLUE,M,2016,Boston Terrier,11694,7/10/2016,7/10/2017
197273,ODELL,M,2012,Shih Tzu,10303,11/2/2017,12/14/2018
202670,RICKY,M,2012,"Coonhound, Treeing Walker",10044,12/5/2017,12/5/2022
207595,FALCON,M,2014,Maltese,10003,4/27/2015,5/11/2020
255406,DREYFUSS,M,2017,Boxer Crossbreed,11372,2/3/2018,2/3/2019
114004,ROLAND,M,2016,Pug,11206,4/21/2016,4/21/2017
161483,ROSIE,F,2016,Shih Tzu Crossbreed,11368,5/22/2017,4/25/2018
249785,GRACIE,F,2014,American Pit Bull Terrier/Pit Bull,11210,12/27/2017,2/3/2019
133590,HAZEL,F,2009,Cocker Spaniel,10010,11/15/2016,11/15/2017
14421,SPANKY,M,2007,Yorkshire Terrier,11231,6/10/2015,1/3/2016
87703,RIZ,M,2016,Beagle Crossbreed,10038,10/16/2016,10/16/2017
6121,LILY,F,2011,Unknown,10031,3/11/2015,2/22/2018
260602,LOLA,F,2013,Airedale Terrier,10017,3/3/2018,4/25/2019
187146,BETTO,M,2009,Unknown,10029,9/14/2017,11/6/2018
264365,VICTORY,F,2012,Labrador Retriever,10301,3/21/2018,5/2/2019
190119,TIGER,M,2012,American Pit Bull Terrier/Pit Bull,10002,9/25/2017,8/6/2018
168039,RUBY,F,2013,American Pit Bull Mix / Pit Bull Mix,11418,6/21/2017,6/21/2018
52626,BELLA,F,2013,Yorkshire Terrier Crossbreed,11235,5/1/2016,5/1/2017
252243,STELLA,F,2009,Boston Terrier,11206,1/16/2018,2/12/2019
141591,OONA,F,2013,Bedlington Terrier,11231,1/30/2017,3/23/2021
281093,BOONGEY,M,2009,Pomeranian,11420,6/27/2018,4/23/2019
242858,STARBUCK,F,2014,Shiba Inu,11201,10/17/2017,12/10/2018
169820,TACO,M,2017,Labrador Retriever Crossbreed,11225,6/30/2017,6/30/2022
21262,SEMPER,M,2012,German Shepherd Dog,11358,8/27/2015,9/17/2016
217144,LUCY,F,2009,Staffordshire Bull Terrier,11201,1/26/2017,3/19/2018
19674,DEXTER,M,2014,Cavalier King Charles Spaniel,11201,8/9/2015,9/2/2016
284208,CHARLEY,M,2005,Unknown,11373,7/17/2018,7/16/2019
149763,KARL,M,2013,"Dachshund, Long Haired Miniature",10032,3/19/2017,3/24/2018
108234,UNKNOWN,F,2015,Poodle,11103,2/16/2016,2/16/2017
299610,THEO,M,2014,Beagle Crossbreed,11215,10/23/2018,12/13/2019
240885,HUMFREY,M,2009,Shih Tzu,10021,9/25/2017,10/14/2019
77268,MOLLEY,F,2007,"Schnauzer, Miniature",10314,8/22/2016,9/29/2017
160287,MIMI,F,2013,Chihuahua Crossbreed,10033,5/16/2017,6/25/2019
248498,ZOE,M,2013,Shih Tzu Crossbreed,10467,12/13/2017,12/13/2018
166089,LUCY,F,2009,Miniature Schnauzer,10016,6/13/2017,6/13/2018
298166,UNKNOWN,F,2008,Maltese,11218,10/14/2018,10/14/2019
64891,STITCH,M,2006,Shih Tzu,10314,6/28/2016,5/22/2017
130544,LOLA,F,2015,Chihuahua,10021,10/14/2016,10/14/2021
294872,BACON,F,2006,Boston Terrier,11238,9/21/2018,3/19/2019
36135,LUCY,F,2014,Goldendoodle,10010,2/3/2016,2/3/2017
167974,TAZZ,M,2006,Rottweiler,10465,6/21/2017,6/21/2018
43457,EWOK,M,2015,Yorkshire Terrier Crossbreed,11201,3/16/2016,3/16/2017
98733,JAKE,M,2016,American Staffordshire Terrier,11415,12/22/2016,12/22/2017
235478,NALA,F,2014,Terrier Crossbreed,11205,8/8/2017,8/8/2019
202299,ROMEO,M,2007,Dachshund Smooth Coat Miniature,10024,12/4/2017,12/4/2018
61128,HANK,M,2009,Havanese,10022,6/10/2016,8/5/2017
63161,BUGBY,M,2009,Pug,10009,6/19/2016,3/4/2017
206805,SAIYA,F,2008,Shih Tzu,10312,12/6/2014,12/17/2019
286400,JASPER,M,2009,Bichon Frise Crossbreed,10309,7/29/2018,7/29/2019
102328,ROGER,M,2013,Puggle,10007,5/31/2015,5/31/2020
14194,BIANCA,F,2013,Shih Tzu,11378,6/8/2015,4/22/2016
78475,DASH,M,2014,Shih Tzu,11207,8/31/2016,10/20/2017
117692,CURRY,M,2015,Staffordshire Bull Terrier,10029,6/3/2016,6/3/2017
233956,JACKSON,M,2010,Chihuahua,10308,7/27/2017,7/7/2018
82949,PITON,F,2015,Yorkshire Terrier,10022,9/20/2016,9/20/2017
226446,PIERRE,M,2011,Chihuahua,10021,5/16/2017,7/17/2020
58686,BAILEY,F,2013,Unknown,11218,5/31/2016,6/17/2017
130520,VASQUEZ,M,2016,Yorkshire Terrier,11356,10/14/2016,10/14/2017
305744,PEPPER,F,2016,Shih Tzu,11215,12/5/2018,12/11/2019
155043,YOPIE,M,2016,Chihuahua,11368,4/18/2017,4/15/2018
222056,PRETTY,F,2013,American Pit Bull Terrier/Pit Bull,10473,3/29/2017,2/18/2020
125223,RUBY,F,2005,Shiba Inu,10040,8/18/2016,8/25/2017
143999,MILO,M,2015,Boston Terrier,11234,2/15/2017,2/19/2019
132183,MURPHY,M,2015,German Shepherd Crossbreed,11209,10/31/2016,11/4/2017
53418,PATCHES,M,2014,Maltese,11426,5/5/2016,5/13/2017
295771,LEO,F,2015,Unknown,10014,9/28/2018,9/19/2019
78148,ABBY,F,2015,Dachshund Smooth Coat,10009,8/28/2016,8/28/2017
169019,LEO,M,2017,Puggle,10310,6/27/2017,6/27/2018
130739,BARON,M,2012,Chihuahua Crossbreed,11201,10/16/2016,10/16/2017
269018,PINKY,M,2013,Chihuahua,10029,4/17/2018,5/9/2019
253927,ROO,F,2017,Shiba Inu Crossbreed,11103,1/25/2018,1/25/2019
268235,BAMBINA,F,2007,Chihuahua,11414,4/13/2018,6/1/2019
6187,LOKI,F,2008,Chihuahua,10014,3/12/2015,3/12/2016
28290,LUNA,F,2015,Dachshund Smooth Coat,11368,11/28/2015,11/28/2016
180201,VALENTINO,M,2011,Yorkshire Terrier,10314,8/15/2017,11/2/2018
243874,PELUSA,F,2015,Poodle Crossbreed,11368,10/27/2017,12/13/2018
228915,LEAH,F,2016,Shih Tzu Crossbreed,11238,6/9/2017,6/9/2020
185459,TUCKER,M,2010,Labrador Retriever Crossbreed,10310,9/8/2017,9/1/2018
227344,SHEA,M,2016,Labrador Retriever,10028,5/24/2017,5/24/2018
219725,NALA,F,2015,Yorkshire Terrier,11206,3/2/2017,1/20/2018
98162,YUKI,F,2007,West Highland White Terrier,10028,12/18/2016,2/7/2018
268230,JOEY,M,2009,Unknown,10461,4/13/2018,6/2/2019
31394,UNKONWN,M,2015,Shih Tzu,11432,1/2/2016,1/2/2017
30577,CHASE,M,2011,"Collie, Border",10024,12/22/2015,1/24/2017
269925,BRUNO,M,2014,American Staffordshire Terrier,10469,4/23/2018,5/11/2019
295416,TOTO,M,2013,Yorkshire Terrier,11361,9/25/2018,10/7/2019
117851,ENNIS,M,2006,Labrador Retriever Crossbreed,11217,6/5/2016,6/16/2017
237003,BUBBA,M,2017,American Pit Bull Mix / Pit Bull Mix,11207,8/21/2017,8/21/2018
74142,RICKY,M,2008,Yorkshire Terrier,11235,8/8/2016,9/7/2017
148168,RUSHELLE,F,2005,Chihuahua,10466,3/9/2017,10/31/2017
131677,TOMMY,M,2012,Pekingese,10036,10/25/2016,9/21/2018
7133,ROXIE,F,2007,German Shepherd Crossbreed,10002,3/25/2015,4/10/2017
273706,LAYLA,F,2015,Cavalier King Charles Spaniel,11211,5/13/2018,4/13/2019
65213,SNOOPY,M,2008,Chihuahua,11220,6/29/2016,7/30/2017
299084,BENNY-BOY,M,2016,Pomeranian,10468,10/20/2018,10/23/2019
162109,BEAR,F,2014,Rottweiler,11417,5/24/2017,6/25/2018
291723,ODIN,M,2017,German Shepherd Crossbreed,10309,9/1/2018,9/1/2019
302321,JUNO,F,2014,Maltese Crossbreed,10457,11/9/2018,12/24/2019
123293,SKIPPY,M,2006,Cocker Spaniel,10464,8/1/2016,8/1/2017
80429,OLIVE,F,2014,Labrador Retriever,10030,9/9/2016,10/6/2017
45553,TYSON,M,2011,American Pit Bull Terrier/Pit Bull,11412,3/28/2016,1/19/2017
223018,PUMPKIN,F,2017,Pomeranian,10467,4/9/2017,4/9/2018
288974,CUATE,M,2013,Maltese Crossbreed,11237,8/13/2018,8/13/2019
199087,ZOE,F,2010,Unknown,11101,11/14/2017,9/24/2018
100987,BUDDY,M,2013,Unknown,11374,2/22/2015,2/23/2019
16391,JACK,M,2010,Labrador Retriever,11418,7/2/2015,7/2/2016
123484,KIERA,F,2016,Terrier Crossbreed,11233,8/3/2016,8/3/2017
209430,JOEPA,M,2014,Labrador Retriever Crossbreed,10009,1/10/2016,1/10/2021
151601,OLIVER,M,2014,Cavalier King Charles Spaniel,10023,3/29/2017,3/19/2018
117090,MATILDA,F,2005,Labrador Retriever Crossbreed,10019,5/25/2016,6/29/2017
305734,ARYE,M,2006,Rhodesian Ridgeback,11375,12/5/2018,1/29/2020
193829,NAME NOT PROVIDED,M,2017,Pomsky,10005,10/14/2017,10/14/2020
243862,COSMO,M,2006,American Staffordshire Terrier,11104,10/27/2017,9/25/2019
48615,SNOWEE,F,2014,Chihuahua,10468,4/12/2016,4/23/2017
27014,MIA,F,2015,Havanese,10280,11/11/2015,11/11/2016
36545,WALLACE,M,2011,Unknown,11221,2/5/2016,2/3/2017
88396,EVA,F,2010,Brussels Griffon,11096,10/19/2016,8/26/2017
181487,WEASLEY,M,2016,American Pit Bull Terrier/Pit Bull,10458,8/21/2017,8/21/2018
25711,MAGGIE,F,2015,Goldendoodle,10031,10/23/2015,10/23/2017
105377,BOGEY,M,2014,Australian Shepherd,10003,1/2/2016,1/27/2017
187525,ROSCO,M,2012,Unknown,11223,9/15/2017,10/1/2018
252824,ASPEN,M,2013,Morkie,11374,1/18/2018,1/18/2022
206338,TOBY,M,2017,Morkie,10468,12/30/2017,12/30/2018
142210,CLOVER,M,2016,German Shepherd Crossbreed,10454,2/2/2017,2/2/2018
70472,LINCOLN,M,2013,Boston Terrier,10314,7/22/2016,9/11/2017
154481,ARLO,M,2015,Labrador Retriever Crossbreed,10306,4/14/2017,4/14/2018
186511,PENNY,F,2011,Beagle,11209,9/12/2017,9/17/2018
175206,PRINCESS,F,2015,Chihuahua,10456,7/25/2017,8/9/2018
161625,LOUIE,M,2012,American Pit Bull Mix / Pit Bull Mix,11215,5/22/2017,5/22/2018
141537,DODI,F,2007,"Collie, Bearded",10471,1/30/2017,3/15/2018
68162,SUSIE,F,2016,Labradoodle,10023,7/13/2016,7/13/2017
65415,KATIE,F,2010,Labrador Retriever,10025,6/30/2016,7/23/2017
219934,GUILLERMO,M,2008,Chihuahua Crossbreed,10019,3/5/2017,3/5/2019
168768,BUSTER,M,2009,English Cocker Spaniel,10028,6/26/2017,5/19/2018
162603,LORETTA,F,2010,Chihuahua,10026,5/27/2017,1/25/2018
195597,COZY,F,2016,Goldendoodle,10075,10/24/2017,10/24/2019
36428,PATSY,F,2009,Unknown,11229,2/4/2016,3/6/2017
30495,LUCKY,M,2012,German Shepherd Dog,11357,12/21/2015,1/14/2017
141416,WINNIE,F,2016,Labrador Retriever Crossbreed,10065,1/28/2017,1/28/2018
58186,BAILEY,M,2013,Pug,11421,5/26/2016,7/29/2020
307114,ANAKIN,M,2017,Cavalier King Charles Spaniel,11226,12/16/2018,12/16/2019
17090,MADISON,F,2014,Labrador Retriever Crossbreed,11692,7/10/2015,7/10/2016
66127,GIZMO,M,2016,Shih Tzu Crossbreed,11418,7/4/2016,7/4/2017
137275,KASHA,F,2012,"Poodle, Miniature",11366,12/27/2016,12/27/2017
165784,LUCIOUS,M,2015,"Bull Dog, English",10019,6/12/2017,4/30/2018
289971,NENE,M,2008,Maltese,10455,8/21/2018,9/18/2019
301927,NAME NOT PROVIDED,M,2013,Shih Tzu,11694,11/7/2018,9/16/2019
28870,NIA,F,2013,Unknown,11370,12/4/2015,1/29/2017
299491,TEDDY,M,2017,Shih Tzu Crossbreed,10451,10/23/2018,9/22/2019
78183,FLUFFY,F,2013,Shih Tzu,10013,8/29/2016,8/29/2021
111996,PRINCESA,F,2016,Yorkshire Terrier,10451,4/2/2016,4/2/2017
224834,CINDERBLOC,F,2005,American Pit Bull Terrier/Pit Bull,10302,4/29/2017,5/30/2022
129947,NONE,M,2016,Morkie,10308,10/7/2016,10/7/2017
54117,PINKY,M,2013,Chihuahua,10029,5/9/2016,5/9/2017
208807,MIKO,M,2013,Yorkshire Terrier,10024,10/3/2015,10/23/2020
143685,BABY,F,2014,Unknown,11249,2/13/2017,1/2/2018
59294,BONNIE,F,2012,Cocker Spaniel,11378,6/2/2016,6/18/2017
277733,MAX,M,2011,Unknown,10306,6/7/2018,7/17/2019
68432,FRANK,M,2015,Alaskan Malamute,10006,7/14/2016,7/12/2017
120265,UNKNOWN,M,2016,Poodle Crossbreed,10022,7/2/2016,7/2/2017
58593,LUNA,F,2015,Maltese Crossbreed,10303,5/30/2016,5/30/2017
104239,JUNIOR,M,2010,German Shepherd Dog,11358,10/18/2015,11/13/2018
81641,BETSY,F,2014,Bichon Frise,10308,9/15/2016,9/15/2017
106773,SUSIE,F,2014,American Pit Bull Terrier/Pit Bull,10011,1/26/2016,1/26/2017
125035,MADDIE,F,2015,Chihuahua,10016,8/16/2016,10/2/2017
180412,LACEY,F,2014,Havanese,10065,8/16/2017,8/16/2022
91740,BALEIA,F,2014,Airedale Terrier,10011,11/7/2016,12/17/2017
146408,SOX,M,2016,Shih Tzu Crossbreed,11104,3/1/2017,4/17/2018
60931,LILLY,F,2015,Beagle,11418,6/9/2016,6/9/2018
193882,BAILEY,F,2011,Unknown,10021,10/15/2017,9/6/2018
111802,KING,M,2015,Bulldog,11221,3/30/2016,3/30/2017
48423,CAPO,M,2010,Cane Corso,11236,4/11/2016,4/29/2017
276931,CHARLIE,M,2013,"Bull Dog, English",11205,6/2/2018,6/2/2020
177881,FIONA,F,2005,Unknown,10025,8/5/2017,8/30/2018
79030,LEXIE,F,2014,German Shepherd Crossbreed,11421,9/2/2016,10/21/2017
119066,BORIS,M,2013,"Bull Dog, French",10014,6/20/2016,8/15/2018
177171,LUNA,F,2007,Chihuahua,10025,8/2/2017,7/5/2019
128779,BELLA,F,2006,Beagle,10464,9/24/2016,9/13/2017
263399,LEO,M,2017,Poodle Crossbreed,11236,3/16/2018,3/16/2019
47921,PEARL,F,2005,Border Terrier,10036,4/8/2016,5/16/2017
99085,SOFIE,F,2014,French Bulldog,11231,12/27/2016,12/27/2017
82767,NAME NOT PROVIDED,F,2016,Coton de Tulear,10462,9/19/2016,9/19/2017
69119,FERRIS,M,2016,Anatolian Shepherd Dog,10037,7/16/2016,7/16/2017
95146,DANTE,M,2010,Unknown,11215,11/30/2016,1/18/2018
34330,JJ,F,2012,Golden Retriever,10004,1/22/2016,10/30/2018
293384,DAISY,F,2017,Rottweiler,11214,9/12/2018,11/6/2019
206919,DEMI,F,2014,Yorkshire Terrier,10026,12/21/2014,12/21/2019
63132,POOCH,M,2016,Poodle Crossbreed,10462,6/19/2016,6/19/2017
206437,CLARKE,M,2017,Yorkshire Terrier,10457,12/31/2017,12/31/2018
290219,DILLON,F,2016,Dalmatian,10312,8/22/2018,5/17/2019
268251,JAKE,M,2013,Unknown,11421,4/13/2018,6/5/2019
271722,NOVA,F,2017,American Pit Bull Mix / Pit Bull Mix,10302,5/2/2018,5/2/2019
105975,STELLA,F,2014,Bassett Hound,10038,1/12/2016,1/12/2017
9057,SADIE,F,2013,German Shepherd Dog,10465,4/14/2015,4/14/2016
90583,SOFIA,F,2014,"Bull Dog, French",10019,10/31/2016,11/7/2017
60689,PANCAKE,F,2009,Scottish Terrier,11379,6/9/2016,7/7/2017
207806,ELVIS,M,2012,"Poodle, Toy",11372,5/26/2015,5/26/2020
216491,DEXTER,M,2010,Bichon Frise Crossbreed,11427,1/17/2017,1/17/2018
162894,NATE,M,2014,German Shepherd Dog,10307,5/29/2017,5/29/2022
102930,BLEECKER,M,2012,"Bull Dog, French",10101,7/13/2015,8/28/2019
203970,VARGAS,M,2017,Maltese Crossbreed,11354,12/13/2017,12/13/2018
272056,MUFFIN,F,2011,Maltese Crossbreed,11214,5/4/2018,6/11/2019
277638,UNKNOWN,F,2016,Shih Tzu,11218,6/6/2018,6/6/2019
187581,SAIVA,F,2016,American Pit Bull Mix / Pit Bull Mix,10472,9/15/2017,9/15/2019
115520,DUMBO,M,2016,French Bulldog,10011,5/9/2016,5/9/2017
129571,BLUE,M,2016,Shih Tzu Crossbreed,10023,10/3/2016,10/3/2017
38926,BEAN,F,2013,Unknown,10031,2/20/2016,2/20/2017
11729,GARY-GER-SHERIF,M,2008,Rottweiler,11235,5/12/2015,3/27/2016
138367,COCO,M,2006,Maltese,10033,1/5/2017,12/28/2017
96237,PENNY,F,2014,German Shepherd Dog,11375,12/6/2016,12/20/2017
149502,SASHI,F,2005,Lhasa Apso,11218,3/17/2017,3/25/2018
74190,HUNTER,M,2013,Dachshund Smooth Coat,10473,8/8/2016,9/16/2017
81975,DUTCH,M,2010,Yorkshire Terrier,11224,9/16/2016,10/13/2017
97965,TOVAR,M,2016,Pomeranian,11234,12/17/2016,12/17/2017
226327,SHILOH,M,2005,Unknown,10310,5/14/2017,5/30/2018
32599,BEANIE,F,2011,Beagle Crossbreed,11215,1/11/2016,3/14/2017
290052,CHESTER,M,2015,Unknown,11212,8/21/2018,8/21/2019
293850,BEARWOLF,M,2012,Pomeranian,10457,9/14/2018,6/28/2019
122382,COCO,F,2016,Poodle,11207,7/23/2016,7/23/2017
161045,ROSEN,M,2017,Labrador Retriever,10034,5/20/2017,5/20/2018
64698,SASSY,F,2014,"Coonhound, Treeing Walker",10128,6/27/2016,6/27/2017
289645,BRANDY,F,2011,American Water Spaniel,10039,8/18/2018,8/18/2019
284758,CANNOLI,M,2010,Maltese,11372,7/20/2018,8/17/2019
189089,ROSAE,F,2013,Yorkshire Terrier,11212,9/20/2017,10/28/2018
98320,DARCY,F,2007,German Shepherd Crossbreed,10128,12/19/2016,1/29/2018
242204,DOBBY,M,2013,Poodle Crossbreed,11203,10/10/2017,7/2/2018
221934,MACY,F,2016,American Pit Bull Mix / Pit Bull Mix,10463,3/28/2017,3/28/2018
264140,CHEETO,M,2016,Miniature American Shepherd,10011,3/20/2018,9/6/2018
46217,HOPE,F,2015,Pomeranian,10021,3/30/2016,3/30/2017
118762,GUDDA,M,2011,American Pit Bull Terrier/Pit Bull,11372,6/16/2016,6/16/2017
76265,OZZIE,M,2011,Goldendoodle,10065,8/17/2016,8/17/2019
217927,VIGO,M,2013,French Bulldog,11231,2/7/2017,2/7/2020
205347,KELSO,M,2016,Pomeranian Crossbreed,10075,12/23/2017,12/23/2018
12347,TOBY,M,2009,Shih Tzu,11372,5/17/2015,6/17/2016
259781,BOOPSY,F,2011,Yorkshire Terrier,11432,2/27/2018,2/27/2023
169099,MAX,M,2016,Jack Russell Terrier,10025,6/27/2017,6/27/2018
270478,PEMBERTON,M,2017,Yorkshire Terrier,11212,4/25/2018,4/25/2019
166302,SHILOH,M,2010,Unknown,11106,6/13/2017,5/7/2018
59167,OLIVER,M,2013,Yorkshire Terrier,10309,6/1/2016,6/19/2017
244479,STELLA,F,2009,Beagle Crossbreed,11694,11/2/2017,8/15/2018
284674,BRANDIE,F,2005,Labrador Retriever,11229,7/19/2018,7/30/2019
81349,ABBY,F,2013,Unknown,11364,9/14/2016,10/22/2017
138246,DUKE,M,2007,Dachshund Smooth Coat,10016,1/4/2017,10/21/2017
121088,LEO,M,2007,Unknown,10019,7/12/2016,6/4/2018
293718,JAKE,M,2010,Airedale Terrier,11419,9/13/2018,10/3/2019
139935,BATMAN,M,2006,Unknown,11229,1/17/2017,1/30/2018
24689,CHARLIE,M,2012,Chihuahua,11201,10/12/2015,10/6/2016
15992,TUSIA,F,2013,"Poodle, Toy",11693,6/28/2015,6/29/2018
183676,TEDDY,M,2013,Shetland Sheepdog,10305,9/1/2017,8/5/2018
130837,LORD,M,2015,Chihuahua Crossbreed,10005,10/17/2016,10/17/2017
289472,BOGEY,M,2005,Maltese,10028,8/17/2018,8/16/2019
118634,WALTER,M,2006,Unknown,11218,6/14/2016,7/25/2017
275381,MAX,M,2007,Boxer,11235,5/23/2018,7/14/2019
36703,NAME NOT PROVIDED,M,2015,Yorkshire Terrier,10303,2/6/2016,2/6/2017
116624,SPARKLE,F,2015,Shih Tzu,11208,5/20/2016,5/20/2017
130454,RAPHAEL,M,2009,Rat Terrier,11216,10/13/2016,11/21/2017
289655,MAX,M,2007,Yorkshire Terrier,11204,8/18/2018,7/30/2019
162247,MAYA,F,2006,American Eskimo dog,10025,5/25/2017,6/20/2018
30884,NOEL,F,2014,Terrier mix,10023,12/26/2015,12/26/2016
223520,MAGGIE,F,2007,Jack Russell Terrier,10128,4/14/2017,4/2/2019
149129,WINSTON,M,2007,Rhodesian Ridgeback,11225,3/14/2017,4/28/2018
214385,THEODORE,M,2015,Australian Shepherd,11211,10/29/2016,10/29/2018
5081,HERSHEY,M,2011,Shih Tzu,11374,2/25/2015,2/25/2016
6563,BEBE,F,2013,"Bull Dog, French",10016,3/18/2015,3/28/2016
12640,SPRING,F,2009,American Pit Bull Terrier/Pit Bull,11221,5/21/2015,5/17/2016
301836,MIA,F,2013,Poodle,10040,11/7/2018,6/23/2020
282667,SONIC,M,2017,Terrier mix,10704,7/7/2018,7/7/2019
262418,CLOEY,F,2014,Unknown,10002,3/12/2018,4/28/2019
237847,PEDRO,M,2016,Poodle Crossbreed,11238,8/30/2017,8/30/2018
79560,ZOEY,F,2012,American Foxhound,10465,9/5/2016,9/5/2018
210724,NEGRITA,F,2013,Unknown,11215,4/20/2016,3/25/2021
62717,BENTLEY,M,2016,Wire Fox Terrier,11355,6/16/2016,6/16/2017
186405,GRAHAM,M,2016,Bolognese,10035,9/12/2017,6/24/2018
40355,AGENT,M,2012,Maltese,10009,2/28/2016,4/8/2017
60799,SHADOW,M,2011,American Staffordshire Terrier,10468,6/9/2016,7/12/2017
270668,RAMBO,M,2016,Boxer,10028,4/27/2018,4/27/2019
303322,LILLY,F,2017,Beagle,10128,11/16/2018,11/16/2019
80874,ROMEO,M,2007,Yorkshire Terrier,10023,9/12/2016,9/12/2017
200729,GOOBY,M,2017,Shih Tzu,11229,11/25/2017,11/25/2018
230784,LARES,M,2005,Unknown,11423,6/28/2017,5/20/2018
183811,LOLA,F,2006,Havanese,11201,9/1/2017,6/12/2018
270545,GREGORIO,M,2010,Unknown,11215,4/26/2018,5/30/2020
188462,SASHA,F,2008,Unknown,10010,9/18/2017,10/8/2018
148943,GIZMO,M,2006,Maltese,10305,3/13/2017,2/28/2018
181130,,M,2017,Yorkshire Terrier,10006,8/19/2017,8/19/2018
182708,CEPEDA,F,2017,Maltese,11385,8/28/2017,8/28/2018
237674,HUNTER,M,2008,Unknown,11435,8/28/2017,7/22/2018
69031,OREO,M,2010,Havanese,10023,7/15/2016,7/30/2017
204945,GOLDEN,M,2017,Chihuahua Crossbreed,10459,12/20/2017,12/20/2018
123477,PENELOPE,F,2007,Havanese,10009,8/3/2016,6/30/2017
118400,FRANKLIN,M,2006,Cavalier King Charles Spaniel,11109,6/12/2016,7/31/2017
227183,ELIZA,F,2014,Tibetan Terrier,10011,5/23/2017,6/10/2018
7723,DINO,M,2014,Chihuahua,11234,3/30/2015,3/30/2016
220990,BOBBY,M,2016,Shih Tzu Crossbreed,11101,3/16/2017,3/16/2022
195430,MELO,M,2017,Shih Tzu,10472,10/23/2017,10/23/2018
165142,FARRAH,F,2013,Poodle Crossbreed,10013,6/8/2017,6/8/2018
181127,DAISY,F,2010,"Poodle, Miniature",10069,8/19/2017,8/19/2018
78905,LULU,F,2013,Unknown,10009,9/1/2016,6/7/2017
168591,MIA,F,2016,Poodle Crossbreed,11201,6/25/2017,6/25/2019
